ID,Name,Mobility,State,Population,Urban,Black,Seg_racial,Seg_income,Seg_poverty,Seg_affluence,Commute,Income,Gini,Share01,Gini_99,Middle_class,Local_tax_rate,Local_gov_spending,Progressivity,EITC,School_spending,Student_teacher_ratio,Test_scores,HS_dropout,Colleges,Tuition,Graduation,Labor_force_participation,Manufacturing,Chinese_imports,Teenage_labor,Migration_in,Migration_out,Foreign_born,Social_capital,Religious,Violent_crime,Single_mothers,Divorced,Married,Longitude,Latitude
27401,Storm Lake,0.1734317392,IA,52812,0,0.003,0.217,0.008,0.007,0.01,0.614,34279,0.318,8.244,0.235,0.692,0.023,1936.0,2.86,3.714,6.03,13.6,4.72,-0.033,0.019,17176.0,0.206,0.644,0.19,0.705,0.007,0.007,0.011,0.053,2.078,0.741,0.0,0.146,0.069,0.597,-95.3256225585938,42.5063896179199
27402,Fort Dodge,0.1300448477,IA,101165,0,0.015,0.109,0.019,0.015,0.021,0.572,35646,0.33,10.56,0.224,0.668,0.027,2322.0,2.86,3.714,6.203,14.2,4.168,-0.022,0.01,1830.0,0.014,0.627,0.184,0.712,0.007,0.006,0.009,0.018,2.08,0.719,0.002,0.174,0.091,0.588,-94.1821441650391,42.4745178222656
27501,Des Moines,0.0910248235,IA,595842,1,0.033,0.175,0.076,0.068,0.087,0.384,40108,0.391,13.556,0.255,0.538,0.026,2490.0,2.86,3.714,6.405,15.9,1.707,-0.006,0.017,4899.0,0.09,0.722,0.092,0.27,0.007,0.019,0.015,0.051,1.595,0.483,0.001,0.182,0.098,0.564,-93.9295120239258,41.6039848327637
27502,Creston,0.1245136186,IA,35600,0,0.003,0.068,0.012,0.01,0.013,0.556,31082,0.324,8.285,0.241,0.661,0.027,2736.0,2.86,3.714,6.49,13.4,4.511,-0.018,0.056,6668.0,0.123,0.649,0.172,1.868,0.006,0.013,0.013,0.016,1.415,0.478,0.001,0.185,0.091,0.599,-94.0072784423828,40.8755035400391
27503,Atlantic,0.1515837163,IA,34687,0,0.002,0.015,0.01,0.007,0.016,0.557,35644,0.315,8.047,0.235,0.666,0.025,2557.0,2.86,3.714,6.166,14.5,9.915,-0.032,,,,0.659,0.131,0.256,0.007,0.01,0.012,0.007,1.971,0.768,0.001,0.154,0.074,0.642,-95.0605239868164,41.5310440063477
27504,Carroll,0.1672354937,IA,48729,0,0.003,0.178,0.01,0.005,0.014,0.611,34862,0.299,6.69,0.232,0.683,0.025,2694.0,2.86,3.714,6.048,14.1,6.525,-0.027,,,,0.658,0.168,0.313,0.007,0.01,0.013,0.026,2.376,0.784,0.0,0.149,0.071,0.604,-94.8914413452148,42.0172080993652
27601,Rapid City,0.0930329561,SD,158442,1,0.007,0.08,0.053,0.05,0.058,0.484,33201,0.39,10.24,0.287,0.617,0.029,1719.0,0.0,0.0,4.695,16.8,0.755,0.012,0.025,3265.0,-0.05,0.688,0.079,0.628,0.007,0.012,0.013,0.017,0.744,0.542,0.001,0.216,0.111,0.576,-102.985694885254,43.9553756713867
27602,Eagle Butte,0.05111821,SD,8491,0,0.0,0.177,0.034,0.033,0.019,0.578,18546,0.317,5.469,0.262,0.475,0.016,1574.0,0.0,0.0,6.721,16.1,0.729,0.064,0.118,2940.0,,0.578,0.018,0.019,0.005,0.004,0.008,0.005,-0.009,0.528,0.002,0.322,0.124,0.422,-100.94905090332,44.8710060119629
27603,Southwest Jackson UT,0.1103448272,SD,5126,0,0.0,0.441,0.039,0.041,0.024,0.669,26268,0.296,7.437,0.222,0.623,0.029,1560.0,0.0,0.0,5.023,12.8,11.09,-0.042,,,,0.619,0.046,0.207,0.007,0.0,0.009,0.008,1.482,0.609,0.001,0.19,0.066,0.562,-101.566413879395,44.2099189758301
27604,Murdo,,SD,1193,0,0.0,0.0,0.0,0.0,0.0,0.715,30669,0.309,,,,0.036,1775.0,0.0,0.0,4.161,15.4,,,,,,0.708,0.017,0.001,,,,0.0,1.618,0.618,0.001,0.137,0.107,0.562,-100.711044311523,43.7982406616211
27605,Mission,0.0242537316,SD,11133,0,0.001,0.102,0.003,0.001,0.003,0.465,17598,0.381,5.522,0.326,0.379,0.012,2285.0,0.0,0.0,5.546,13.9,-30.399,,0.09,1632.0,-0.083,0.587,0.014,0.0,0.005,0.008,0.006,0.006,0.035,0.551,0.0,0.391,0.138,0.373,-100.702262878418,43.6780586242676
27701,Scottsbluff,0.1194029823,NE,65903,0,0.003,0.115,0.019,0.013,0.02,0.642,33192,0.346,6.759,0.279,0.605,0.024,2251.0,1.72,0.0,5.664,15.8,-1.08,0.006,0.03,1677.0,-0.063,0.65,0.065,0.271,0.006,0.009,0.01,0.035,1.136,0.532,0.001,0.203,0.097,0.591,-103.237144470215,42.1022415161133
27702,Cheyenne,0.0956375822,WY,95526,1,0.021,0.064,0.056,0.043,0.072,0.564,34425,0.366,9.978,0.266,0.591,0.017,3061.0,0.0,0.0,5.823,16.4,2.301,0.009,0.01,1128.0,-0.248,0.664,0.055,0.284,0.006,0.028,0.027,0.026,0.876,0.5,0.001,0.199,0.125,0.583,-103.619277954102,41.2267875671387
27703,Torrington,0.171581775,WY,21345,0,0.001,0.025,0.008,0.011,0.005,0.624,31966,0.324,5.398,0.27,0.618,0.02,3131.0,0.0,0.0,6.934,12.6,8.823,-0.003,0.047,1128.0,-0.019,0.637,0.039,0.066,0.006,0.012,0.021,0.017,0.935,0.411,0.001,0.163,0.105,0.616,-104.755416870117,42.0708351135254
27704,Gordon,0.0319488831,SD,22238,0,0.001,0.486,0.034,0.046,0.019,0.588,19815,0.334,6.245,0.271,0.495,0.017,1751.0,0.0,0.0,6.731,13.9,-19.811,-0.006,0.045,1560.0,-0.277,0.57,0.019,0.157,0.005,0.009,0.01,0.007,-0.153,0.454,0.001,0.318,0.095,0.454,-102.420791625977,42.9795875549316
27801,Virginia Beach,0.1516079605,NE,56990,0,0.006,0.108,0.028,0.021,0.039,0.614,31600,0.331,11.685,0.214,0.665,0.025,2142.0,1.72,0.0,6.382,15.1,9.922,-0.022,0.035,1621.0,0.055,0.686,0.176,0.301,0.007,0.013,0.017,0.037,1.106,0.756,0.0,0.153,0.071,0.605,-97.6046447753906,42.0407600402832
27802,Columbus,0.1691842973,NE,61167,0,0.002,0.212,0.012,0.01,0.017,0.581,34258,0.279,7.077,0.208,0.712,0.023,11529.0,1.72,0.0,6.299,14.7,4.493,-0.012,,,,0.689,0.271,0.803,0.007,0.008,0.015,0.055,0.982,0.751,0.0,0.131,0.062,0.629,-97.6625366210938,41.4536361694336
27901,Hastings,0.1111111119,NE,42251,0,0.005,0.059,0.041,0.047,0.036,0.599,34343,0.375,12.631,0.248,0.641,0.039,3668.0,1.72,0.0,7.202,14.1,0.591,-0.015,0.024,12396.0,0.211,0.666,0.147,0.323,0.008,0.008,0.01,0.038,1.596,0.645,0.0,0.16,0.078,0.594,-98.4005584716797,40.3708229064941
27902,York,0.1868131906,NE,26871,0,0.006,0.037,0.004,0.003,0.002,0.628,35524,0.304,7.531,0.228,0.683,0.032,2505.0,1.72,0.0,7.759,13.0,5.696,-0.03,0.037,8200.0,0.057,0.654,0.116,0.104,0.008,0.013,0.014,0.012,2.329,0.695,0.001,0.115,0.068,0.639,-97.6013412475586,41.0392227172852
27903,Grand Island,0.1420996785,NE,77708,1,0.003,0.15,0.032,0.023,0.037,0.561,33160,0.355,10.709,0.248,0.653,0.026,2479.0,1.72,0.0,7.078,15.5,-1.948,0.003,0.013,1320.0,-0.102,0.691,0.168,0.284,0.008,0.013,0.016,0.06,1.308,0.802,0.002,0.172,0.089,0.616,-98.0804901123047,41.1507186889648
28001,Sioux City,0.1125235409,IA,187773,1,0.012,0.2,0.044,0.037,0.052,0.454,35655,0.381,10.997,0.271,0.615,0.025,2173.0,2.86,3.714,5.613,15.9,-0.747,0.003,0.032,5084.0,0.036,0.689,0.215,0.358,0.007,0.007,0.014,0.062,1.267,0.597,0.002,0.186,0.088,0.568,-96.4562072753906,42.4197807312012
28002,West Point,0.100386098,NE,25165,0,0.001,0.36,0.007,0.009,0.005,0.551,32028,0.315,6.198,0.253,0.663,0.027,2508.0,1.72,0.0,5.889,13.2,6.98,0.003,0.079,1807.0,-0.227,0.645,0.136,0.118,0.006,0.014,0.017,0.024,1.341,0.723,0.0,0.177,0.072,0.608,-96.3958435058594,41.9670219421387
28101,Lincoln,0.0913167521,NE,311956,1,0.023,0.094,0.095,0.088,0.109,0.434,35973,0.376,14.437,0.231,0.586,0.027,2960.0,1.72,0.0,6.915,15.1,-1.788,0.012,0.022,4557.0,0.082,0.72,0.131,0.452,0.007,0.02,0.021,0.048,1.659,0.496,0.001,0.187,0.09,0.537,-96.8775787353516,40.5198974609375
28102,Nebraska City,0.1583514065,NE,40078,0,0.002,0.062,0.013,0.014,0.017,0.514,34517,0.287,5.397,0.233,0.657,0.025,2052.0,1.72,0.0,6.737,13.8,6.023,-0.031,0.025,1973.0,0.01,0.644,0.127,0.56,0.006,0.015,0.018,0.015,1.614,0.662,0.0,0.15,0.088,0.606,-95.7429656982422,40.315299987793
28201,Red Oak,0.1242138371,IA,48197,0,0.006,0.111,0.016,0.012,0.018,0.55,33242,0.306,8.44,0.221,0.671,0.023,2014.0,2.86,3.714,5.934,14.3,2.605,-0.031,,,,0.623,0.209,0.985,0.006,0.011,0.011,0.012,1.309,0.556,0.0,0.171,0.095,0.61,-95.2053680419922,40.838794708252
28202,Omaha,0.0775407478,NE,803201,1,0.073,0.262,0.109,0.092,0.123,0.349,39948,0.432,17.652,0.255,0.535,0.025,2743.0,1.72,0.0,6.173,16.6,-0.627,0.012,0.022,6011.0,-0.068,0.712,0.103,0.557,0.006,0.018,0.015,0.044,0.535,0.519,0.001,0.208,0.103,0.555,-96.0118179321289,41.3732566833496
28301,Sterling,0.1446345299,CO,39751,0,0.011,0.066,0.015,0.019,0.014,0.64,31170,0.399,10.371,0.295,0.606,0.034,2621.0,0.0,1.429,6.612,14.7,5.504,,0.025,1386.0,-0.01,0.623,0.053,0.064,0.006,0.01,0.015,0.048,1.084,0.506,0.001,0.149,0.082,0.629,-102.941719055176,40.2619552612305
28302,Ogallala,0.1622807086,NE,16920,0,0.001,0.038,0.005,0.001,0.006,0.614,34904,0.326,8.858,0.238,0.671,0.037,2532.0,1.72,0.0,8.616,12.8,10.627,-0.02,,,,0.649,0.061,0.289,0.007,0.003,0.008,0.017,1.193,0.598,0.001,0.145,0.087,0.638,-101.926559448242,41.021427154541
28303,Oshkosh,,NE,2292,0,0.001,0.0,0.0,0.0,0.0,0.677,31316,0.278,,,,0.041,2821.0,1.72,0.0,8.744,11.2,,,,,,0.593,0.026,1.331,,,,0.011,3.942,0.7,0.001,0.147,0.095,0.628,-102.358543395996,41.5615425109863
28304,Valentine,0.145348832,NE,8122,0,0.0,0.031,0.003,0.001,0.004,0.704,31506,0.347,7.675,0.27,0.614,0.036,2561.0,1.72,0.0,6.509,12.2,6.61,-0.027,,,,0.683,0.026,0.01,0.007,0.004,0.006,0.006,1.716,0.557,0.001,0.14,0.077,0.638,-101.297538757324,42.2140884399414
28305,Broken Bow,0.1764705926,NE,13105,0,0.001,0.01,0.004,0.002,0.004,0.63,33846,0.3,6.249,0.237,0.632,0.031,2927.0,1.72,0.0,6.951,12.6,9.913,-0.034,,,,0.649,0.1,0.414,0.006,0.007,0.014,0.005,1.554,0.585,0.0,0.109,0.068,0.664,-99.9864883422852,41.6120452880859
28306,North Platte,0.1227678582,NE,35939,0,0.005,0.038,0.021,0.016,0.023,0.598,35591,0.323,7.625,0.247,0.571,0.033,2203.0,1.72,0.0,6.038,14.6,5.513,-0.004,0.028,1260.0,0.024,0.658,0.037,0.184,0.006,0.017,0.014,0.011,1.646,0.602,0.0,0.172,0.095,0.618,-100.81453704834,41.278678894043
28401,Colorado Springs,0.089342691,CO,587132,1,0.06,0.084,0.111,0.093,0.129,0.311,37765,0.404,11.252,0.292,0.543,0.024,2739.0,0.0,1.429,5.477,18.7,6.149,,0.02,4922.0,0.066,0.696,0.108,1.91,0.005,0.05,0.047,0.058,-0.169,0.365,0.002,0.187,0.108,0.594,-105.356147766113,38.3224334716797
28402,Limon,0.1785714328,CO,6087,0,0.049,0.059,0.002,0.004,0.001,0.631,25562,0.403,,,,0.035,3139.0,0.0,1.429,5.838,16.9,,,,,,0.524,0.02,0.003,,0.002,0.008,0.018,-0.17,0.346,0.0,0.175,0.091,0.658,-103.501205444336,38.9132118225098
28501,Springfield,0.1919191927,CO,4517,0,0.0,0.001,0.001,0.002,0.001,0.667,31260,0.305,,,,0.041,3379.0,0.0,1.429,7.474,10.8,,,,,,0.577,0.024,0.009,,,,0.024,0.665,0.403,0.001,0.146,0.09,0.629,-102.721206665039,37.3058547973633
28502,Pueblo,0.0656216815,CO,187782,1,0.017,0.089,0.072,0.061,0.083,0.44,31075,0.442,13.04,0.312,0.566,0.027,2410.0,0.0,1.429,5.7,18.3,0.741,,0.021,1795.0,-0.107,0.577,0.085,0.609,0.005,0.017,0.015,0.038,0.547,0.571,0.002,0.247,0.112,0.555,-103.660545349121,38.0061569213867
28503,Trinidad,0.1176470593,CO,23069,0,0.011,0.065,0.019,0.019,0.022,0.579,30720,0.372,6.173,0.31,0.484,0.041,3305.0,0.0,1.429,6.233,15.9,-3.549,,0.043,1386.0,0.091,0.525,0.041,0.083,0.005,0.012,0.018,0.02,0.505,0.708,0.003,0.242,0.12,0.541,-104.934707641602,37.6306228637695
28504,Burlington,0.204651162,CO,11864,0,0.013,0.068,0.004,0.002,0.005,0.655,32575,0.354,7.888,0.275,0.598,0.043,3420.0,0.0,1.429,6.836,13.2,8.654,,,,,0.613,0.03,0.052,0.007,0.005,0.013,0.048,2.048,0.634,0.001,0.121,0.082,0.633,-102.805702209473,38.8101425170898
28601,Oberlin,0.2432432473,KS,6438,0,0.004,0.004,0.004,0.001,0.007,0.645,36684,0.274,4.693,0.227,0.65,0.034,2135.0,0.2,1.905,7.4,11.2,15.591,-0.035,,,,0.579,0.024,0.192,0.007,,,0.008,3.01,0.694,0.0,0.113,0.077,0.626,-100.807014465332,39.7994422912598
28602,Norton,0.1686746925,KS,5953,0,0.04,0.0,0.0,0.0,0.0,0.735,27980,0.285,5.438,0.231,0.658,0.027,2660.0,0.2,1.905,6.952,11.7,17.097,-0.024,,,,0.548,0.039,0.496,0.007,0.005,0.004,0.006,2.706,0.593,0.001,0.17,0.081,0.68,-99.9901733398438,39.7069816589355
28603,Phillipsburg,0.1486486495,KS,10537,0,0.002,0.019,0.007,0.001,0.002,0.652,34879,0.331,10.852,0.222,0.677,0.032,2116.0,0.2,1.905,8.507,11.9,15.222,-0.03,,,,0.602,0.098,2.728,0.007,0.0,0.004,0.005,2.311,0.765,0.001,0.114,0.06,0.668,-99.084831237793,39.7482604980469
28604,Colby,0.1958762854,KS,17107,0,0.004,0.015,0.005,0.002,0.008,0.72,36561,0.286,5.535,0.231,0.662,0.042,3042.0,0.2,1.905,7.703,11.7,9.678,-0.025,0.058,1056.0,0.147,0.662,0.028,0.047,0.007,0.003,0.005,0.005,2.534,0.614,0.001,0.117,0.065,0.643,-100.723945617676,39.066593170166
28605,Goodland,0.1949152499,KS,8509,0,0.004,0.006,0.002,0.001,0.0,0.716,32861,0.353,11.603,0.237,0.678,0.038,2866.0,0.2,1.905,6.592,13.6,-2.205,-0.035,,,0.528,0.659,0.035,0.047,0.007,0.007,0.004,0.019,2.447,0.481,0.002,0.13,0.061,0.605,-101.69017791748,39.0880584716797
28606,Wano,0.2045454532,KS,5457,0,0.0,0.006,0.002,0.005,0.0,0.661,36524,0.245,,,,0.035,2514.0,0.2,1.905,7.904,12.6,,,,,,0.618,0.023,0.0,,,,0.023,2.323,0.682,0.0,0.114,0.065,0.661,-101.708808898926,39.9409866333008
28607,McCook,0.1824561357,NE,19695,0,0.001,0.008,0.009,0.006,0.011,0.681,32797,0.339,8.313,0.256,0.656,0.03,2859.0,1.72,0.0,7.169,12.6,10.092,,,,,0.642,0.079,0.112,0.006,0.002,0.009,0.012,1.369,0.63,0.001,0.143,0.084,0.633,-101.12816619873,40.3337936401367
28608,Kearney,0.1644295305,NE,56033,0,0.004,0.068,0.04,0.029,0.049,0.603,31135,0.379,13.401,0.245,0.64,0.026,1721.0,1.72,0.0,7.265,15.2,10.943,-0.024,0.018,2243.0,0.173,0.71,0.138,0.451,0.007,0.016,0.02,0.022,1.265,0.644,0.001,0.165,0.074,0.567,-99.045539855957,40.6866874694824
28609,Lexington,0.1652777791,NE,48464,0,0.002,0.308,0.008,0.006,0.008,0.642,33765,0.304,6.246,0.242,0.664,0.03,3189.0,1.72,0.0,7.039,14.4,7.094,-0.011,0.021,2486.0,0.116,0.65,0.203,0.603,0.007,0.01,0.016,0.083,1.83,0.797,0.001,0.139,0.073,0.634,-99.8502349853516,40.4506645202637
28701,Salida,0.0894736871,CO,16242,0,0.016,0.032,0.023,0.012,0.029,0.644,33185,0.326,4.764,0.279,0.646,0.024,1897.0,0.0,1.429,5.695,15.5,6.261,,,,,0.529,0.038,1.359,0.008,0.026,0.022,0.02,0.35,0.531,0.002,0.175,0.1,0.64,-106.205490112305,38.7574195861816
28702,Glenwood Springs,0.1690140814,CO,131682,0,0.003,0.064,0.035,0.025,0.042,0.424,45256,0.528,29.671,0.232,0.527,0.067,5292.0,0.0,1.429,11.906,16.7,-9.601,,0.008,1980.0,-0.35,0.782,0.024,0.054,0.007,0.025,0.026,0.134,-0.212,0.296,0.001,0.142,0.108,0.521,-106.726539611816,39.4495620727539
28703,Granby,0.0754716992,CO,12442,0,0.005,0.022,0.003,0.001,0.003,0.458,40411,0.361,8.12,0.28,0.579,0.082,3926.0,0.0,1.429,6.111,14.9,10.263,,,,,0.771,0.032,0.247,0.007,0.027,0.028,0.034,1.425,0.212,0.001,0.139,0.101,0.574,-106.005493164062,40.1051750183105
28704,Laramie,0.1628664434,WY,33591,0,0.01,0.036,0.059,0.039,0.074,0.755,26024,0.457,22.854,0.229,0.591,0.015,2985.0,0.0,0.0,6.262,14.5,9.725,0.027,0.06,2166.0,0.22,0.676,0.041,0.403,0.006,0.028,0.041,0.038,0.666,0.366,0.001,0.203,0.087,0.458,-106.113212585449,41.119514465332
28800,Fort Collins,0.1153677776,CO,459601,1,0.005,0.123,0.08,0.077,0.081,0.388,37523,0.398,10.663,0.291,0.538,0.029,3164.0,0.0,1.429,5.458,18.9,0.13,,0.009,2261.0,0.129,0.701,0.146,1.907,0.005,0.04,0.03,0.068,-0.078,0.394,0.001,0.165,0.093,0.567,-104.999366760254,40.085018157959
28900,Denver,0.0870277509,CO,2449044,1,0.047,0.203,0.125,0.11,0.136,0.23,46181,0.441,17.396,0.267,0.472,0.03,3018.0,0.0,1.429,6.045,20.3,-5.737,,0.016,5826.0,-0.054,0.72,0.09,1.228,0.005,0.023,0.023,0.107,0.317,0.392,0.002,0.191,0.115,0.542,-105.126136779785,39.8737144470215
29001,Pratt,0.1551724076,KS,18232,0,0.006,0.016,0.004,0.004,0.005,0.706,35115,0.311,6.88,0.242,0.677,0.037,2894.0,0.2,1.905,6.334,13.7,10.643,-0.027,0.11,1576.0,-0.044,0.642,0.053,0.155,0.007,0.009,0.007,0.012,2.265,0.686,0.001,0.159,0.08,0.641,-98.84619140625,37.4480171203613
29002,Coldwater,,KS,1967,0,0.001,0.0,0.0,0.0,0.0,0.648,37696,0.211,,,,0.05,3294.0,0.2,1.905,10.5,9.6,,,,,,0.613,0.059,0.124,,,,0.01,0.777,0.743,0.001,0.144,0.08,0.647,-99.2806625366211,37.1599464416504
29003,Dodge City,0.1133093536,KS,42837,0,0.012,0.151,0.016,0.014,0.009,0.62,31771,0.373,7.995,0.293,0.603,0.038,2324.0,0.2,1.905,5.524,16.4,-4.287,-0.022,0.023,1024.0,-0.086,0.678,0.202,0.096,0.006,0.008,0.012,0.186,0.719,0.52,0.001,0.143,0.073,0.605,-99.9319229125977,37.6102981567383
29004,Great Bend,0.1312803924,KS,47227,0,0.015,0.096,0.014,0.015,0.012,0.59,33946,0.288,5.615,0.232,0.67,0.032,2292.0,0.2,1.905,6.736,14.1,9.964,-0.009,0.021,896.0,-0.028,0.642,0.1,1.354,0.006,0.01,0.01,0.037,1.878,0.709,0.001,0.16,0.091,0.624,-99.0215377807617,38.2106246948242
29005,Hutchinson,0.1073891595,KS,82076,0,0.026,0.082,0.043,0.032,0.047,0.522,33452,0.352,8.738,0.265,0.629,0.029,2086.0,0.2,1.905,6.078,14.6,9.217,-0.008,0.024,2482.0,-0.036,0.621,0.155,0.256,0.006,0.014,0.016,0.02,1.055,0.533,0.001,0.184,0.115,0.595,-98.1981658935547,38.2410125732422
29006,Hays,0.1578947306,KS,38196,0,0.006,0.039,0.031,0.027,0.038,0.711,33330,0.327,8.124,0.246,0.659,0.029,1881.0,0.2,1.905,6.468,13.1,17.463,-0.012,0.026,1353.0,0.107,0.67,0.065,0.712,0.006,0.012,0.017,0.019,1.49,0.536,0.001,0.17,0.081,0.55,-99.2211227416992,38.9188270568848
29007,Township 11,0.1151079163,KS,8631,0,0.018,0.026,0.002,0.002,0.001,0.63,34104,0.28,7.854,0.202,0.702,0.042,3309.0,0.2,1.905,7.61,12.0,8.363,-0.017,,,,0.608,0.079,0.02,0.006,0.004,0.009,0.005,1.698,0.683,0.0,0.162,0.09,0.625,-99.6424331665039,39.3125343322754
29008,Center,0.1494252831,KS,5609,0,0.0,0.01,0.002,0.002,0.001,0.671,38615,0.286,4.858,0.238,0.67,0.046,3294.0,0.2,1.905,8.285,10.9,10.459,-0.019,,,,0.624,0.033,0.004,0.007,0.0,0.003,0.007,2.434,0.888,0.001,0.105,0.082,0.63,-100.085990905762,38.479606628418
29101,Concordia,0.152823925,KS,19894,0,0.003,0.021,0.009,0.009,0.007,0.62,36131,0.329,9.884,0.23,0.683,0.028,2256.0,0.2,1.905,7.398,12.2,9.956,-0.034,0.05,1020.0,-0.009,0.613,0.101,2.339,0.007,0.005,0.007,0.011,2.373,0.618,0.001,0.142,0.075,0.614,-97.8416595458984,39.680534362793
29102,Superior,0.1863353997,NE,11112,0,0.0,0.008,0.004,0.005,0.006,0.634,35206,0.419,20.119,0.218,0.685,0.033,2611.0,1.72,0.0,7.74,11.7,10.549,,,,,0.615,0.102,0.295,0.007,0.0,0.011,0.007,2.516,0.864,0.0,0.126,0.064,0.64,-97.8256378173828,40.1240043640137
29103,Beloit,0.1503759325,KS,11384,0,0.003,0.014,0.008,0.006,0.008,0.69,36359,0.309,9.313,0.215,0.682,0.027,2243.0,0.2,1.905,7.754,12.3,14.946,-0.023,0.088,,0.417,0.638,0.102,0.23,0.007,0.005,0.004,0.005,2.018,0.772,0.001,0.121,0.075,0.612,-98.4854736328125,39.3434638977051
29104,Salina,0.0829986632,KS,63338,0,0.026,0.07,0.069,0.048,0.09,0.594,35541,0.375,11.286,0.262,0.633,0.023,1964.0,0.2,1.905,5.878,15.7,6.971,-0.021,0.032,5400.0,0.074,0.692,0.167,0.702,0.006,0.018,0.019,0.035,1.742,0.546,0.002,0.196,0.11,0.59,-97.8871536254883,39.0212440490723
29201,Hiawatha,0.1718213111,KS,21441,0,0.01,0.115,0.008,0.005,0.005,0.578,34022,0.317,8.562,0.231,0.68,0.021,1956.0,0.2,1.905,6.534,14.3,15.663,-0.025,,,,0.629,0.139,1.21,0.006,0.009,0.017,0.009,2.298,0.744,0.0,0.149,0.079,0.609,-95.8358383178711,39.7535018920898
29202,Marysville,0.145228222,KS,17448,0,0.002,0.011,0.005,0.001,0.007,0.557,34953,0.346,10.779,0.238,0.652,0.042,4099.0,0.2,1.905,7.199,12.2,20.071,-0.028,,,,0.634,0.133,0.715,0.006,0.006,0.006,0.009,2.206,0.776,0.0,0.104,0.065,0.633,-96.8196640014648,39.7686767578125
29203,Manhattan,0.0885311887,KS,143269,1,0.073,0.139,0.051,0.056,0.049,0.558,28788,0.324,6.743,0.257,0.64,0.027,1680.0,0.2,1.905,6.102,15.6,14.006,-0.023,0.021,2356.0,0.243,0.701,0.082,0.14,0.005,0.019,0.032,0.046,-0.177,0.394,0.001,0.171,0.081,0.538,-96.5464096069336,39.08251953125
29204,Topeka,0.0704687983,KS,324513,1,0.059,0.128,0.087,0.083,0.092,0.397,35816,0.37,9.003,0.28,0.573,0.025,2006.0,0.2,1.905,6.66,16.4,4.064,-0.006,0.018,3569.0,0.143,0.683,0.095,0.509,0.006,0.019,0.02,0.031,1.13,0.397,0.0,0.216,0.107,0.533,-95.847053527832,39.0243988037109
29301,Wichita,0.0722466931,KS,553506,1,0.075,0.216,0.102,0.086,0.113,0.344,38847,0.374,12.404,0.249,0.537,0.024,2058.0,0.2,1.905,6.149,17.4,-2.99,0.01,0.009,2786.0,-0.09,0.68,0.244,0.942,0.005,0.016,0.018,0.056,0.478,0.484,0.0,0.195,0.114,0.577,-97.5765991210938,37.520824432373
29302,Newton,0.1034965068,KS,75784,1,0.011,0.073,0.012,0.01,0.015,0.563,36055,0.279,6.387,0.215,0.657,0.025,2175.0,0.2,1.905,7.414,15.3,14.538,-0.022,0.079,11661.0,0.112,0.666,0.221,0.746,0.006,0.015,0.018,0.02,2.756,0.626,0.001,0.133,0.078,0.628,-97.3318862915039,38.2679824829102
29303,Winfield,0.1098626703,KS,51584,0,0.019,0.05,0.023,0.022,0.027,0.504,33686,0.362,12.208,0.24,0.643,0.025,2477.0,0.2,1.905,6.473,14.9,4.974,-0.017,0.039,3652.0,-0.112,0.613,0.202,0.923,0.005,0.015,0.021,0.02,0.598,0.524,0.001,0.189,0.102,0.606,-96.3221664428711,37.460880279541
29401,Ottawa,0.0926395953,KS,51067,0,0.011,0.039,0.02,0.018,0.02,0.444,32282,0.302,6.638,0.235,0.65,0.023,2317.0,0.2,1.905,6.182,14.9,5.142,-0.017,0.039,3650.0,-0.08,0.649,0.182,0.927,0.005,0.019,0.02,0.01,0.836,0.487,0.001,0.171,0.101,0.598,-95.3749542236328,38.2016677856445
29402,Emporia,0.1094017103,KS,47830,0,0.017,0.147,0.033,0.034,0.039,0.595,29885,0.313,6.731,0.246,0.63,0.037,2568.0,0.2,1.905,8.784,14.9,1.357,-0.023,0.042,1692.0,0.056,0.689,0.198,0.225,0.005,0.011,0.02,0.07,0.753,0.491,0.001,0.172,0.092,0.558,-96.1186904907227,38.3217277526855
29403,Bartlesville,0.089498803,KS,145981,0,0.033,0.099,0.045,0.034,0.053,0.529,34266,0.387,7.497,0.312,0.585,0.017,2116.0,0.2,1.905,5.039,16.3,1.513,-0.007,0.034,1865.0,-0.083,0.606,0.217,1.122,0.005,0.012,0.015,0.013,0.883,0.624,0.001,0.2,0.107,0.606,-95.5712280273438,37.1653289794922
29501,Leavenworth,0.0803461075,KS,85465,1,0.092,0.089,0.075,0.071,0.072,0.425,33080,0.296,5.759,0.239,0.593,0.019,1378.0,0.2,1.905,6.836,16.0,6.203,0.0,0.023,12305.0,0.084,0.621,0.106,0.411,0.005,0.047,0.048,0.023,-0.548,0.378,0.001,0.178,0.136,0.564,-95.0571975708008,39.2769317626953
29502,Kansas City,0.0701465756,MO,1762873,1,0.124,0.306,0.121,0.106,0.134,0.281,42531,0.437,14.187,0.296,0.502,0.026,2569.0,0.0,0.0,6.45,16.2,-0.787,0.004,0.014,4817.0,-0.102,0.691,0.113,0.508,0.006,0.017,0.016,0.045,0.185,0.487,0.002,0.221,0.113,0.556,-94.3817443847656,38.8295593261719
29503,St. Joseph,0.0831134543,MO,158300,1,0.033,0.088,0.034,0.029,0.037,0.406,32194,0.366,8.984,0.277,0.612,0.018,1386.0,0.0,0.0,5.093,14.9,-0.567,-0.015,0.019,2148.0,-0.086,0.614,0.158,1.798,0.005,0.014,0.015,0.009,0.698,0.538,0.001,0.204,0.116,0.562,-94.72216796875,39.8095703125
